seed,evaluation,fitness,source,blowup_ratio,geodesic_cell_x,geodesic_cell_y,geodesic_cell_arrival_rank,geodesic_cell_first_evaluation,evaluations_since_first_geodesic_cell_arrival,actual_run_inserted,actual_run_replaced
1002,16405,13.07199999999994,mutated_elite,1.067946518186448,6,10,6,12982,3423,False,False
1002,16423,4.521,mutated_elite,1.9435067365901766,15,7,22,11082,5341,False,False
1002,16432,17.224999999999927,mutated_elite,1.5632355608972102,7,12,3,12552,3880,False,False
1002,16436,5.814999999999996,mutated_elite,1.0543434578452473,12,9,86,10009,6427,False,False
1002,16437,10.775000000000011,mutated_elite,1.1984161891515202,14,18,41,10411,6026,False,False
1002,16439,5.125,mutated_elite,1.1475775206339285,16,9,53,10055,6384,False,False
1002,16441,2.098,mutated_elite,1.0293343117292262,18,13,11,10186,6255,False,False
1002,16447,3.5659999999999967,mutated_elite,1.242922865095133,16,18,16,10070,6377,False,False
1002,16453,21.294999999999902,mutated_elite,1.4261076126731767,8,15,8,13777,2676,False,False
1002,16461,2.1060000000000003,mutated_elite,1.853371891163607,20,9,4,11837,4624,False,False
1002,16465,17.484999999999932,mutated_elite,1.0671538914112795,12,17,30,10052,6413,False,False
1002,16468,4.020999999999995,mutated_elite,1.0961955717411547,14,11,47,10102,6366,False,False
1002,16476,7.734000000000001,mutated_elite,1.4792768060286996,16,9,55,10055,6421,False,False
1002,16481,9.661,mutated_elite,1.027049386128644,15,14,219,10039,6442,False,False
1002,16482,18.829999999999895,mutated_elite,1.2490909338924538,11,15,21,11475,5007,False,False
1002,16485,5.236999999999998,mutated_elite,1.9879038345236806,15,7,23,11082,5403,False,False
1002,16486,20.75999999999989,mutated_elite,1.0464057825032134,5,13,1,16486,0,True,False
1002,16491,9.491999999999964,mutated_elite,1.2036640429079604,9,9,38,10099,6392,False,False
1002,16495,13.392999999999935,mutated_elite,1.1867178660999709,7,9,25,10387,6108,False,False
1002,16517,7.086999999999996,mutated_elite,1.1568825018931288,15,20,30,10035,6482,False,False
1002,16518,19.71499999999989,mutated_elite,1.8563411327321087,11,15,22,11475,5043,False,False
1002,16520,2.723999999999999,mutated_elite,1.271113759383665,19,17,16,10087,6433,False,False
1002,16523,6.828999999999996,mutated_elite,1.5650419394118296,18,18,29,10267,6256,False,False
1002,16534,9.34199999999999,mutated_elite,1.2659414762360608,14,14,175,10041,6493,False,False
1002,16536,7.332999999999997,mutated_elite,1.014071350975903,14,13,150,10003,6533,False,False
1002,16542,21.48999999999994,mutated_elite,1.7442610510921706,10,16,3,12425,4117,True,True
1002,16552,4.963999999999997,mutated_elite,1.507866193516542,20,10,16,10760,5792,False,False
1002,16557,5.2349999999999985,mutated_elite,1.1836672185831796,14,6,32,11272,5285,False,False
1002,16558,22.024999999999928,mutated_elite,1.3008860792201322,8,14,19,10019,6539,False,False
1002,16563,2.6049999999999986,mutated_elite,1.0306330471735838,18,13,12,10186,6377,False,False
1002,16564,18.809999999999892,mutated_elite,1.0654174645921726,7,12,4,12552,4012,False,False
1002,16571,18.31999999999991,mutated_elite,1.0909164732323615,11,13,25,10334,6237,False,False
1002,16574,10.691000000000011,mutated_elite,1.0684887808782564,14,18,43,10411,6163,False,False
1002,16583,11.545999999999994,mutated_elite,1.0453614819642947,15,15,200,10038,6545,False,False
1002,16601,7.842999999999996,mutated_elite,1.1050318897623337,14,16,78,10028,6573,False,False
1002,16609,16.599999999999923,mutated_elite,1.7788371453813088,10,18,14,10030,6579,False,False
1002,16617,3.1229999999999927,mutated_elite,1.227987668408518,12,9,91,10009,6608,False,False
1002,16622,4.165999999999991,mutated_elite,1.0659899012267966,18,16,21,12022,4600,False,False
1002,16623,5.916999999999996,mutated_elite,1.3147511355458044,17,12,76,10043,6580,False,False
1002,16626,5.133,mutated_elite,1.0155290563779993,15,11,235,10005,6621,False,False
1002,16638,13.509999999999943,mutated_elite,1.1859027767920298,9,12,11,13111,3527,False,False
1002,16643,4.159999999999996,mutated_elite,2.3249156050209696,11,4,15,10327,6316,False,False
1002,16654,1.6780000000000013,mutated_elite,1.2139320164932998,16,10,76,10051,6603,False,False
1002,16671,7.041000000000036,mutated_elite,1.4526138805417983,13,17,32,10111,6560,False,False
1002,16675,20.404999999999983,mutated_elite,1.4548237117441245,6,10,8,12982,3693,True,True
1002,16691,22.39999999999994,mutated_elite,1.558191228893226,10,16,4,12425,4266,True,True
1002,16692,4.6579999999999995,mutated_elite,1.0118291857396196,15,10,175,10012,6680,False,False
1002,16705,1.9749999999999999,mutated_elite,1.0848736377573636,18,16,22,12022,4683,False,False
1002,16713,11.873999999999986,mutated_elite,1.096455460110461,12,11,62,10096,6617,False,False
1002,16723,7.830999999999994,mutated_elite,1.000473729726688,15,19,31,11209,5514,False,False
1002,16724,5.027999999999995,mutated_elite,1.504669906292006,18,12,14,10566,6158,False,False
1002,16726,13.011999999999977,mutated_elite,1.14837625783199,13,12,66,10098,6628,False,False
1002,16749,21.839999999999986,mutated_elite,1.3378045521649418,10,16,5,12425,4324,False,False
1002,16752,6.059999999999995,mutated_elite,1.3391180315515112,17,12,78,10043,6709,False,False
1002,16754,25.124999999999947,mutated_elite,1.0500628224678663,9,15,6,14252,2502,False,False
1002,16755,7.734,mutated_elite,1.5037549622858792,16,9,57,10055,6700,False,False
1002,16760,4.9659999999999975,mutated_elite,1.0052269925749666,15,11,239,10005,6755,False,False
1002,16765,15.889999999999938,mutated_elite,1.1062217160836008,6,8,24,10528,6237,False,False
1002,16769,5.350999999999993,mutated_elite,1.0781657085579381,15,11,240,10005,6764,False,False
1002,16775,16.429999999999982,mutated_elite,2.0413361654540982,6,9,12,10191,6584,False,False
1002,16784,13.450999999999956,mutated_elite,1.0903728515821502,10,13,19,13406,3378,False,False
1002,16792,6.652000000000019,mutated_elite,1.6418897102624102,13,19,5,11519,5273,False,False
1002,16819,11.40099999999999,mutated_elite,1.1629863141227939,14,14,179,10041,6778,False,False
1002,16824,13.10899999999994,mutated_elite,1.1217112843748,7,9,27,10387,6437,False,False
1002,16835,6.796999999999999,mutated_elite,1.5305619983607297,16,20,33,10251,6584,False,False
1002,16852,7.717999999999998,mutated_elite,1.0477907187619266,15,20,31,10035,6817,False,False
1002,16870,2.544999999999999,mutated_elite,1.0188770286730082,18,12,15,10566,6304,False,False
1002,16874,6.271999999999998,mutated_elite,1.3244446513476005,19,9,15,10185,6689,False,False
1002,16877,16.82999999999995,mutated_elite,1.8484724759342535,6,9,13,10191,6686,False,False
1002,16900,13.518999999999954,mutated_elite,1.3754022831855415,9,9,40,10099,6801,False,False
1002,16908,7.6359999999999975,mutated_elite,1.6829077396283842,11,5,33,10497,6411,False,False
1002,16910,3.048999999999999,mutated_elite,1.022799637860597,18,12,18,10566,6344,False,False
1002,16911,2.105000000000001,mutated_elite,1.0058362810722072,18,11,26,10440,6471,False,False
1002,16915,14.105999999999947,mutated_elite,1.1127469955642633,10,13,20,13406,3509,False,False
1002,16918,2.6439999999999992,mutated_elite,1.0263087414040577,18,12,19,10566,6352,False,False
1002,16927,21.784999999999908,mutated_elite,1.140402673962558,8,15,9,13777,3150,False,False
1002,16930,13.707000000000026,mutated_elite,1.047484042241414,13,17,37,10111,6819,False,False
1002,16932,7.7899999999999965,mutated_elite,1.0380807358320752,11,9,126,10008,6924,False,False
1002,16937,17.744999999999937,mutated_elite,1.4088610435726387,8,12,8,14445,2492,False,False
1002,16939,5.023,mutated_elite,1.0456316428581836,11,6,29,10325,6614,False,False
1002,16951,26.85499999999995,mutated_elite,1.5671969173345586,6,15,8,11790,5161,False,False
1002,16952,2.1139999999999985,mutated_elite,1.0829535385292277,14,13,154,10003,6949,False,False
1002,16954,1.4600000000000009,mutated_elite,1.217391098474986,16,9,63,10055,6899,False,False
1002,16959,2.1510000000000002,mutated_elite,1.238828449749935,16,17,28,10371,6588,False,False
1002,16962,7.7289999999999965,mutated_elite,1.2670409048454663,12,5,14,10177,6785,False,False
1002,16966,24.754999999999953,mutated_elite,1.1794171196277914,8,15,10,13777,3189,False,False
1002,16975,5.261999999999993,mutated_elite,1.0418608223736898,10,8,26,10427,6548,False,False
1002,16981,17.714999999999907,mutated_elite,1.9778277619431928,11,14,18,10235,6746,False,False
1002,16982,17.489999999999952,mutated_elite,1.440998553757607,5,10,3,14938,2044,False,False
1002,16988,14.404999999999921,mutated_elite,1.0282446321235024,11,12,32,10001,6987,False,False
1002,16993,8.110999999999992,mutated_elite,1.1456473571246395,12,5,15,10177,6816,True,True
1002,16999,20.43499999999989,mutated_elite,1.2542220534631656,6,13,1,16999,0,True,False
1002,17002,17.474999999999877,mutated_elite,1.6090797488115187,9,14,19,10667,6335,False,False
1002,17012,5.754999999999996,mutated_elite,1.515693269982692,18,10,21,12313,4699,False,False
1002,17015,5.1729999999999965,mutated_elite,1.2813256150836572,13,8,19,10049,6966,False,False
1002,17017,8.398999999999939,mutated_elite,1.0761373093716937,13,17,40,10111,6906,False,False
1002,17043,1.8070000000000002,mutated_elite,1.1323056119743362,15,13,271,10002,7041,False,False
1002,17062,3.3189999999999973,mutated_elite,1.3083620875925146,19,17,18,10087,6975,False,False
1002,17065,10.220999999999952,mutated_elite,1.5926947859648886,14,11,59,10102,6963,False,False
1002,17075,13.549999999999931,mutated_elite,1.0351156832123136,14,12,85,10077,6998,False,False
1002,17076,25.204999999999906,mutated_elite,1.7028390107135787,4,15,1,17076,0,True,False
1002,17080,15.78499999999997,mutated_elite,1.1922750905702952,9,10,20,10253,6827,False,False
1002,17083,7.387999999999995,mutated_elite,1.158382738610284,18,11,27,10440,6643,False,False
1002,17089,15.71499999999998,mutated_elite,1.0282063149677183,13,16,40,10025,7064,False,False
1002,17103,21.23499999999994,mutated_elite,1.0021965106650141,9,14,20,10667,6436,False,False
1002,17107,17.549999999999958,mutated_elite,1.2180106645385118,3,9,3,10616,6491,False,False
1002,17118,2.8559999999999994,mutated_elite,1.028012180500242,17,8,62,10006,7112,False,False
1002,17120,5.797000000000003,mutated_elite,1.0518082596668532,15,12,250,10032,7088,False,False
1002,17123,7.5889999999999995,mutated_elite,1.106012915682048,12,5,16,10177,6946,False,False
1002,17124,5.188999999999998,mutated_elite,1.1481747364759296,14,8,52,10069,7055,False,False
1002,17136,1.939999999999999,mutated_elite,1.1822463376055716,18,16,24,12022,5114,False,False
1002,17141,15.827999999999939,mutated_elite,1.2613269012862511,10,18,15,10030,7111,False,False
1002,17144,5.660999999999996,mutated_elite,1.0990309559086708,17,13,94,10093,7051,False,False
1002,17162,7.773999999999987,mutated_elite,1.2214533577320892,14,12,87,10077,7085,False,False
1002,17171,5.516999999999997,mutated_elite,1.2376707555386985,13,7,41,10509,6662,False,False
1002,17190,17.439999999999934,mutated_elite,2.1227572679438724,12,15,18,10116,7074,False,False
1002,17214,2.8149999999999995,mutated_elite,1.5924805543328826,18,10,23,12313,4901,False,False
1002,17218,17.169999999999938,mutated_elite,1.275360013431605,3,9,4,10616,6602,False,False
1002,17221,15.489999999999908,mutated_elite,1.4005988639057947,12,15,19,10116,7105,False,False
1002,17222,2.746,mutated_elite,1.7703289941519402,19,17,19,10087,7135,False,False
1002,17242,20.174999999999944,mutated_elite,1.8471923108492434,9,16,3,11981,5261,True,True
1002,17258,16.654999999999916,mutated_elite,1.7791544352261583,3,8,15,12511,4747,False,False
1002,17260,4.590999999999995,mutated_elite,1.2188538910120237,19,17,20,10087,7173,False,False
1002,17269,3.6859999999999977,mutated_elite,1.0074785957795789,15,16,76,10081,7188,False,False
1002,17274,-2.6310000000000007,mutated_elite,1.0549026317705086,16,13,206,10036,7238,False,False
1002,17278,21.144999999999925,mutated_elite,1.384698311720259,10,12,23,10250,7028,True,True
1002,17285,12.979999999999922,mutated_elite,1.0687666313423752,13,12,75,10098,7187,False,False
1002,17290,1.689000000000001,mutated_elite,1.1152648911028114,17,15,42,10021,7269,False,False
1002,17291,7.714999999999996,mutated_elite,1.1020392854119003,18,11,29,10440,6851,False,False
1002,17292,9.54899999999999,mutated_elite,1.0367584069674085,15,13,278,10002,7290,False,False
1002,17293,3.702999999999998,mutated_elite,1.3230012081977964,12,5,17,10177,7116,False,False
1002,17302,9.842999999999941,mutated_elite,1.118125922137167,13,12,76,10098,7204,False,False
1002,17305,6.695999999999997,mutated_elite,1.6743719072318677,11,5,35,10497,6808,False,False
1002,17310,2.0519999999999996,mutated_elite,1.2394292474085982,17,11,41,10221,7089,False,False
1002,17313,17.794999999999963,mutated_elite,1.0063413791305897,13,12,77,10098,7215,True,True
1002,17316,9.544999999999938,mutated_elite,1.0215823123569214,10,10,77,10133,7183,False,False
1002,17329,10.99799999999999,mutated_elite,1.0370233452541398,13,17,42,10111,7218,False,False
1002,17331,8.338999999999983,mutated_elite,1.0145253167103319,15,9,53,10067,7264,False,False
1002,17334,5.246999999999995,mutated_elite,1.0141206241938645,15,18,15,10220,7114,False,False
1002,17344,5.052000000000002,mutated_elite,1.0799940093346356,15,12,256,10032,7312,False,False
1002,17352,7.062999999999998,mutated_elite,2.195640934179161,11,5,36,10497,6855,False,False
1002,17368,25.51499999999992,mutated_elite,1.6421255144841465,6,15,9,11790,5578,False,False
1002,17372,13.934999999999976,mutated_elite,1.3977780874336105,8,12,11,14445,2927,False,False
1002,17379,5.136999999999996,mutated_elite,1.416783197243765,17,15,43,10021,7358,False,False
1002,17404,6.987999999999998,mutated_elite,2.085427244092276,11,5,37,10497,6907,False,False
1002,17412,15.114999999999956,mutated_elite,1.1561848858410426,11,12,41,10001,7411,False,False
1002,17416,5.207999999999994,mutated_elite,1.1613673710962553,13,9,61,10010,7406,False,False
1002,17418,7.319999999999989,mutated_elite,1.019333636339632,13,13,98,10429,6989,False,False
1002,17422,8.016999999999998,mutated_elite,1.2690222275235394,12,7,44,10164,7258,False,False
1002,17427,16.34999999999994,mutated_elite,1.133515588796115,9,10,21,10253,7174,False,False
1002,17428,9.938999999999986,mutated_elite,1.0218742332104136,13,15,38,10455,6973,False,False
1002,17429,9.212999999999969,mutated_elite,1.285240846487754,13,11,84,10013,7416,False,False
1002,17444,8.137999999999996,mutated_elite,1.0244067710303357,14,19,43,10022,7422,False,False
1002,17453,15.148999999999955,mutated_elite,1.0557962499407334,13,13,100,10429,7024,False,False
1002,17454,3.159999999999999,mutated_elite,1.0801945118287617,20,10,18,10760,6694,False,False
1002,17458,3.180999999999999,mutated_elite,1.0251756235215068,14,13,170,10003,7455,False,False
1002,17468,3.3319999999999976,mutated_elite,1.0936581645803127,14,13,171,10003,7465,False,False
1002,17470,8.674999999999994,mutated_elite,1.340160926016766,14,6,34,11272,6198,False,False
1002,17473,17.644999999999957,mutated_elite,1.069328266483775,10,12,26,10250,7223,False,False
1002,17490,15.17799999999997,mutated_elite,1.1731857910817671,9,10,23,10253,7237,False,False
1002,17493,5.997999999999994,mutated_elite,1.3283185417112264,16,18,19,10070,7423,False,False
1002,17501,21.114999999999906,mutated_elite,1.8340968833867435,4,9,3,12744,4757,True,True
1002,17509,3.700999999999998,mutated_elite,1.1916834902107982,17,14,45,10071,7438,False,False
1002,17525,5.75899999999999,mutated_elite,1.035676038914772,13,20,1,17525,0,True,False
1002,17533,13.529999999999959,mutated_elite,1.0503620646416276,12,13,37,10315,7218,False,False
1002,17561,16.720000000000002,mutated_elite,1.4662792699032254,12,13,39,10315,7246,False,False
1002,17563,3.5629999999999975,mutated_elite,1.872116794876954,18,19,6,13835,3728,False,False
1002,17566,7.160999999999997,mutated_elite,1.001572177576912,14,17,66,10352,7214,False,False
1002,17569,15.39099999999996,mutated_elite,1.4593840529104145,13,18,16,10486,7083,False,False
1002,17570,10.396999999999966,mutated_elite,1.128936523009512,10,10,81,10133,7437,False,False
1002,17571,4.397999999999997,mutated_elite,1.0078238177786674,16,11,140,10018,7553,False,False
1002,17572,24.87499999999987,mutated_elite,1.817591517859069,8,14,24,10019,7553,False,False
1002,17577,-0.6410000000000007,mutated_elite,1.0385324832942149,16,13,218,10036,7541,False,False
1002,17582,4.572999999999994,mutated_elite,1.0084487908175188,11,8,137,10016,7566,False,False
1002,17587,16.28999999999993,mutated_elite,1.4090668994137097,8,9,21,10179,7408,False,False
1002,17591,13.941999999999966,mutated_elite,1.0942381933335519,12,12,31,10303,7288,False,False
1002,17601,21.36499999999992,mutated_elite,1.636094843682365,8,14,25,10019,7582,False,False
1002,17606,1.6389999999999874,mutated_elite,1.0768434213481743,16,10,92,10051,7555,False,False
1002,17609,19.55999999999992,mutated_elite,2.0795155793445255,3,8,16,12511,5098,False,False
1002,17624,8.247999999999982,mutated_elite,1.1648143804888493,14,7,61,10248,7376,False,False
1002,17629,17.8249999999999,mutated_elite,1.018902774960177,10,13,28,13406,4223,False,False
